word1,word2,MEN,cos
hamster,party,6.0,0.23483039438724518
museum,swim,6.0,0.18481215834617615
lego,rodents,6.0,0.009050642140209675
branch,lego,6.0,0.1350502371788025
game,husky,6.0,0.15472030639648438
camel,highway,6.0,0.2564820349216461
baseball,cheetah,6.0,0.25801539421081543
stripes,weather,6.0,0.20854976773262024
journal,squirrel,6.0,0.18238945305347443
cake,rusty,6.0,0.17165862023830414
bacon,view,6.0,0.1991448551416397
dandelion,stand,6.0,0.07769078016281128
cheetah,flame,6.0,0.26165467500686646
abstract,vehicle,6.0,0.1543436050415039
party,sunk,6.0,0.12233909964561462
floor,transformers,6.0,0.13572798669338226
amphibians,berry,6.0,-0.03588353469967842
marble,monkeys,6.0,0.16045676171779633
jump,salad,6.0,0.23035770654678345
subway,valentine,6.0,0.25982359051704407
baseball,cactus,6.0,0.2279355227947235
ancient,poster,6.0,0.15026170015335083
grass,skull,6.0,0.25240033864974976
cattle,web,6.0,0.0713031217455864
drive,lego,6.0,0.3381623327732086
flying,sexy,6.0,0.21236339211463928
ink,tropical,6.0,0.1629549115896225
pyramid,swimsuit,6.0,0.1656847894191742
chess,sleep,6.0,0.21851128339767456
bag,wild,6.0,0.3553384840488434
chapel,whiskers,6.0,0.05883784592151642
chair,words,6.0,0.2730627954006195
angel,construction,6.0,0.12017347663640976
exhibition,soup,6.0,0.15115852653980255
kittens,travel,6.0,0.17697234451770782
swim,vehicle,6.0,0.22096028923988342
costumes,ocean,6.0,0.08549648523330688
pigeon,reading,6.0,0.1722722202539444
origami,stadium,6.0,0.07427120953798294
animals,candy,6.0,0.31222623586654663
happy,stop,5.0,0.5036118626594543
insects,mom,5.0,0.1119111180305481
canyon,piano,5.0,0.12525446712970734
leather,swan,5.0,0.22721467912197113
goose,outfit,5.0,0.23767654597759247
sunglasses,weed,5.0,0.23800112307071686
played,wine,5.0,0.3022681772708893
monkeys,restaurant,5.0,0.13671495020389557
goose,locomotives,5.0,0.041346170008182526
garage,mammals,5.0,-0.03656839206814766
drug,wolf,5.0,0.2598775029182434
graveyard,pug,5.0,0.17545488476753235
chair,ipod,5.0,0.2552438974380493
rice,tickets,5.0,0.23134031891822815
mammals,rope,5.0,0.021475618705153465
hill,rust,5.0,0.16847734153270721
paws,protest,5.0,0.07917360961437225
petals,pug,5.0,0.049883775413036346
interior,mushrooms,5.0,-0.05540374666452408
chocolate,squirrel,5.0,0.22671380639076233
mammals,written,5.0,0.16818180680274963
reading,seagull,5.0,0.11242317408323288
parking,photographer,5.0,0.20561747252941132
tea,whiskers,5.0,0.07958244532346725
cactus,gasoline,5.0,0.097433902323246
kitchen,wedding,5.0,0.4295116662979126
chocolate,wig,5.0,0.0463881753385067
hanging,mom,5.0,0.5085631012916565
dragonfly,piano,5.0,0.16270850598812103
leather,sunshine,5.0,0.1972513645887375
handwriting,pigs,5.0,0.18241344392299652
brick,rabbit,5.0,0.17793311178684235
burger,mountain,5.0,0.2973744571208954
girls,morning,5.0,0.5073824524879456
canal,silhouette,5.0,0.06117401644587517
advertisement,pond,5.0,0.12805186212062836
paws,theatre,5.0,0.1382461041212082
raspberry,written,5.0,0.12091504037380219
family,red,5.0,0.40204933285713196
concrete,swan,5.0,0.16447094082832336
bedroom,canyon,5.0,0.2149607241153717
breakfast,staircase,5.0,0.18903814256191254
flame,sidewalk,5.0,0.10883745551109314
carrots,city,5.0,0.09350020438432693
ipod,rope,5.0,0.14614135026931763
licking,rusty,5.0,0.2733705937862396
meat,pond,5.0,0.28126558661460876
female,machine,5.0,0.31602075695991516
living,makeup,5.0,0.3167353868484497
piano,wolf,5.0,0.2510046362876892
girls,wind,5.0,0.30090636014938354
frog,subway,5.0,0.22288130223751068
map,weed,5.0,0.259692519903183
bike,flame,5.0,0.20834416151046753
dew,engine,5.0,0.19224993884563446
cake,library,5.0,0.31530651450157166
carnival,wool,5.0,0.13000601530075073
bottle,library,5.0,0.3046727478504181
eat,hair,5.0,0.44223394989967346
dragon,furniture,5.0,0.2008158266544342
skull,storm,5.0,0.18443502485752106
rodents,smile,5.0,-0.0820712000131607
punk,skyscraper,5.0,0.18644005060195923
gun,pizza,4.0,0.20879550278186798
female,square,4.0,0.20351001620292664
pub,snowman,4.0,0.16386538743972778
meat,moon,4.0,0.21359139680862427
potatoes,skating,4.0,0.040168486535549164
dragonfly,wine,4.0,0.1795458197593689
flight,whiskers,4.0,0.04652654752135277
boxer,lighthouse,4.0,0.03759687766432762
fungi,wedding,4.0,0.13377885520458221
licking,pier,4.0,0.027924228459596634
mirror,raspberry,4.0,0.09793484210968018
bike,hummingbird,4.0,0.034239403903484344
key,misty,4.0,0.11134164780378342
cafe,frog,4.0,0.21480347216129303
soup,wool,4.0,0.2509863078594208
carrots,memorial,4.0,0.00156232004519552
lion,square,4.0,0.24257488548755646
bucket,girls,4.0,0.3796941637992859
feline,nuts,4.0,0.09642500430345535
gun,quote,4.0,0.2115064561367035
furniture,pizza,4.0,0.23337267339229584
goose,stencil,4.0,0.08258254826068878
chicken,knitting,4.0,0.08104293793439865
abstract,frog,4.0,0.2824298143386841
ceiling,mug,4.0,0.18753035366535187
fish,rocket,4.0,0.3438188433647156
flamingo,office,4.0,0.10737230628728867
rabbit,sphere,4.0,0.20512284338474274
ice,sheep,4.0,0.1713891625404358
car,tongue,4.0,0.2779964208602905
bracelet,mountain,4.0,0.1615847498178482
cocktail,written,4.0,0.2103900909423828
lego,weather,4.0,0.10284566134214401
cigarette,skating,3.0,0.12135165184736252
happy,rusty,3.0,0.1324416846036911
tomato,whale,3.0,0.22633391618728638
chess,cigarette,3.0,0.06135750189423561
fish,theatre,3.0,0.2339293509721756
donut,panda,3.0,0.32451131939888
hot,zombie,3.0,0.36127951741218567
machine,pond,3.0,0.2609291672706604
guitar,nude,3.0,0.2212638109922409
giraffe,mist,3.0,0.10826830565929413
bread,cliff,3.0,0.25037211179733276
bible,misty,3.0,0.16451796889305115
construction,violet,3.0,0.05728481337428093
cheetah,soup,3.0,0.16114328801631927
puppy,skyline,3.0,0.1094813346862793
children,ford,3.0,0.21303142607212067
cheetah,phone,3.0,0.234765887260437
explosion,stencil,3.0,0.12908723950386047
carrots,design,2.0,0.13496537506580353
jellyfish,rally,2.0,0.029751723632216454
military,tomato,2.0,0.13102492690086365
gun,stairs,2.0,0.19780054688453674
cafe,lizard,2.0,0.2562183141708374
posted,tulip,2.0,0.17422910034656525
grave,hat,2.0,0.0909109115600586
apple,cute,2.0,0.23399968445301056
angel,gasoline,1.0,0.02124197781085968
giraffe,harbor,1.0,0.08271148800849915
feathers,truck,1.0,0.13923966884613037
festival,whiskers,1.0,0.04134061187505722
muscle,tulip,1.0,-0.0651673972606659
bikini,pizza,1.0,0.24743938446044922
bakery,zebra,0.0,0.1963859498500824
